date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:45	29035/29035	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Nov%202015%2023:50:44%20GMT	https://logicdudes.com/how-to/setup-centos-7/mariadb	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/mariadb.html	(from https://logicdudes.com/how-to)
18:50:47	30358/30358	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Nov%202015%2023:50:45%20GMT	https://logicdudes.com/how-to/setup-centos-7/php-fpm	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/php-fpm.html	(from https://logicdudes.com/how-to)
18:50:49	26632/26632	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Nov%202015%2023:50:47%20GMT	https://logicdudes.com/how-to/setup-centos-7/wordpress	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/wordpress.html	(from https://logicdudes.com/how-to)
18:50:50	34406/34406	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Nov%202015%2023:50:49%20GMT	https://logicdudes.com/how-to/setup-centos-7/bind	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/bind.html	(from https://logicdudes.com/how-to)
18:50:53	30188/30188	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Nov%202015%2023:50:51%20GMT	https://logicdudes.com/how-to/setup-centos-7/nginx	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/nginx.html	(from https://logicdudes.com/how-to)
18:50:54	736/736	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/feed	(from https://logicdudes.com/how-to/setup-centos-7)
18:50:54	32762/32762	---M--	200	added ('OK')	image/png	etag:%2253e8dc64-7ffa%22	https://logicdudes.com/wp-content/uploads/2014/08/logicdudes-howto.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/logicdudes-howto.png	(from https://logicdudes.com/how-to/setup-centos-7)
18:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:50:56%20GMT	https://logicdudes.com/how-to/setup-centos-7/ssh	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/ssh	(from https://logicdudes.com/how-to/setup-centos-7)
18:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:50:56%20GMT	https://logicdudes.com/?p=463	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/indexbbbc.html	(from https://logicdudes.com/how-to/setup-centos-7)
18:50:58	23999/23999	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Nov%202015%2023:50:57%20GMT	https://logicdudes.com/how-to/setup-centos-7/epel-remi-repositories-centos-7	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/epel-remi-repositories-centos-7	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:00	23999/23999	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Nov%202015%2023:50:59%20GMT	https://logicdudes.com/how-to/setup-centos-7/virtual-private-server	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/virtual-private-server	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:01	396/396	---M--	200	added ('OK')	image/png	etag:%225536e0a4-18c%22	https://logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/google.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/google.png	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:01	300/300	---M--	200	added ('OK')	image/png	etag:%225536e0a4-12c%22	https://logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/twitter.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/twitter.png	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:01	204/204	---M--	200	added ('OK')	image/png	etag:%225536e0a4-cc%22	https://logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/facebook.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/facebook.png	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:01	297/297	---M--	200	added ('OK')	image/png	etag:%225536e0a4-129%22	https://logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/email.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/plugins/simple-share-buttons-adder/buttons/simple/email.png	(from https://logicdudes.com/how-to/setup-centos-7)
18:51:03	723/723	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/vps/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/vps/feed	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:03	19732/19732	---M--	200	added ('OK')	image/png	etag:%2253e2bf02-4d14%22	https://logicdudes.com/wp-content/uploads/2014/08/Login-to-DigitalOcean-Account.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Login-to-DigitalOcean-Account.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:03	30540/30540	---M--	200	added ('OK')	image/png	etag:%2253e2bf02-774c%22	https://logicdudes.com/wp-content/uploads/2014/08/Login-to-DigitalOcean-Account-261x300.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Login-to-DigitalOcean-Account-261x300.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:03	7992/7992	---M--	200	added ('OK')	image/png	etag:%2253e2bf02-1f38%22	https://logicdudes.com/wp-content/uploads/2014/08/Create-DigitalOcean-Droplet.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Create-DigitalOcean-Droplet.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:03	6802/6802	---M--	200	added ('OK')	image/png	etag:%2253e2bf02-1a92%22	https://logicdudes.com/wp-content/uploads/2014/08/Create-DigitalOcean-Droplet-300x42.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Create-DigitalOcean-Droplet-300x42.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:03	56761/56761	---M--	200	added ('OK')	image/png	etag:%2253e2beff-ddb9%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Size.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Size.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:04	60587/60587	---M--	200	added ('OK')	image/png	etag:%2253e2beff-ecab%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Size-300x269.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Size-300x269.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:04	29129/29129	---M--	200	added ('OK')	image/png	etag:%2253e2befd-71c9%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Region.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Region.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:04	30118/30118	---M--	200	added ('OK')	image/png	etag:%2253e2befd-75a6%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Region-300x208.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Region-300x208.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:04	52551/52551	---M--	200	added ('OK')	image/png	etag:%2253e2befb-cd47%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Image.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Image.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:04	32563/32563	---M--	200	added ('OK')	image/png	etag:%2253e2befb-7f33%22	https://logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Image-300x218.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Select-Droplet-Image-300x218.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:05	19216/19216	---M--	200	added ('OK')	image/png	etag:%2253e2bef8-4b10%22	https://logicdudes.com/wp-content/uploads/2014/08/New-Droplet-Email.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/New-Droplet-Email.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:05	18343/18343	---M--	200	added ('OK')	image/png	etag:%2253e2bef8-47a7%22	https://logicdudes.com/wp-content/uploads/2014/08/New-Droplet-Email-300x85.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/New-Droplet-Email-300x85.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:05	39923/39923	---M--	200	added ('OK')	image/png	etag:%2253e2bef5-9bf3%22	https://logicdudes.com/wp-content/uploads/2014/08/SSH-Into-Droplet.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/SSH-Into-Droplet.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:05	21966/21966	---M--	200	added ('OK')	image/png	etag:%2253e2bef5-55ce%22	https://logicdudes.com/wp-content/uploads/2014/08/SSH-Into-Droplet-300x170.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/SSH-Into-Droplet-300x170.png	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:07%20GMT	https://logicdudes.com/?p=465	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index6b92.html	(from https://logicdudes.com/how-to/setup-centos-7/vps)
18:51:08	734/734	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/ssh-keys/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/ssh-keys/feed	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:08	29519/29519	---M--	200	added ('OK')	image/png	etag:%2253ebafb8-734f%22	https://logicdudes.com/wp-content/uploads/2014/08/create-ssh-keys-with-ssh-keygen.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/create-ssh-keys-with-ssh-keygen.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:08	20255/20255	---M--	200	added ('OK')	image/png	etag:%2253ebafb8-4f1f%22	https://logicdudes.com/wp-content/uploads/2014/08/create-ssh-keys-with-ssh-keygen-300x150.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/create-ssh-keys-with-ssh-keygen-300x150.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:08	12191/12191	---M--	200	added ('OK')	image/png	etag:%2253ebafeb-2f9f%22	https://logicdudes.com/wp-content/uploads/2014/08/edit-ssh-host-config.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/edit-ssh-host-config.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:09	5819/5819	---M--	200	added ('OK')	image/png	etag:%2253ebafeb-16bb%22	https://logicdudes.com/wp-content/uploads/2014/08/edit-ssh-host-config-300x150.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/edit-ssh-host-config-300x150.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:09	21929/21929	---M--	200	added ('OK')	image/png	etag:%2253ebb344-55a9%22	https://logicdudes.com/wp-content/uploads/2014/08/install-ssh-keys-with-scp.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/install-ssh-keys-with-scp.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:09	12389/12389	---M--	200	added ('OK')	image/png	etag:%2253ebb344-3065%22	https://logicdudes.com/wp-content/uploads/2014/08/install-ssh-keys-with-scp-300x75.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/install-ssh-keys-with-scp-300x75.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:09	19966/19966	---M--	200	added ('OK')	image/png	etag:%2253ebb3e2-4dfe%22	https://logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-password-authentication.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-password-authentication.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:09	11562/11562	---M--	200	added ('OK')	image/png	etag:%2253ebb3e2-2d2a%22	https://logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-password-authentication-300x75.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-password-authentication-300x75.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:10	20311/20311	---M--	200	added ('OK')	image/png	etag:%2253ebb416-4f57%22	https://logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-gassapi-auth.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-gassapi-auth.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:10	9966/9966	---M--	200	added ('OK')	image/png	etag:%2253ebb416-26ee%22	https://logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-gassapi-auth-300x75.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/sshd-turn-off-gassapi-auth-300x75.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:10	8277/8277	---M--	200	added ('OK')	image/png	etag:%2253ebb439-2055%22	https://logicdudes.com/wp-content/uploads/2014/08/restart-sshd-with-systemd.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/restart-sshd-with-systemd.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:10	4527/4527	---M--	200	added ('OK')	image/png	etag:%2253ebb439-11af%22	https://logicdudes.com/wp-content/uploads/2014/08/restart-sshd-with-systemd-300x75.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/restart-sshd-with-systemd-300x75.png	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:14	736/736	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/iptables/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/iptables/feed	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:14	6128/6128	---M--	200	added ('OK')	image/png	etag:%2253e634c7-17f0%22	https://logicdudes.com/wp-content/uploads/2014/08/1-create-sysconfig-iptables-file.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/1-create-sysconfig-iptables-file.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:12%20GMT	https://logicdudes.com/?p=492	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index9982.html	(from https://logicdudes.com/how-to/setup-centos-7/ssh-keys)
18:51:14	3504/3504	---M--	200	added ('OK')	image/png	etag:%2253e634c7-db0%22	https://logicdudes.com/wp-content/uploads/2014/08/1-create-sysconfig-iptables-file-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/1-create-sysconfig-iptables-file-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:14	20047/20047	---M--	200	added ('OK')	image/png	etag:%2253e638b0-4e4f%22	https://logicdudes.com/wp-content/uploads/2014/08/2-open-iptables-config-file.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/2-open-iptables-config-file.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:14	10456/10456	---M--	200	added ('OK')	image/png	etag:%2253e638b0-28d8%22	https://logicdudes.com/wp-content/uploads/2014/08/2-open-iptables-config-file-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/2-open-iptables-config-file-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:14	17207/17207	---M--	200	added ('OK')	image/png	etag:%2253e64848-4337%22	https://logicdudes.com/wp-content/uploads/2014/08/4-set-default-iptables-input-rule-.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/4-set-default-iptables-input-rule-.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	8916/8916	---M--	200	added ('OK')	image/png	etag:%2253e64848-22d4%22	https://logicdudes.com/wp-content/uploads/2014/08/4-set-default-iptables-input-rule--300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/4-set-default-iptables-input-rule--300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	20670/20670	---M--	200	added ('OK')	image/png	etag:%2253e64879-50be%22	https://logicdudes.com/wp-content/uploads/2014/08/5-allow-iptables-lo-and-related-traffic.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/5-allow-iptables-lo-and-related-traffic.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	11643/11643	---M--	200	added ('OK')	image/png	etag:%2253e64879-2d7b%22	https://logicdudes.com/wp-content/uploads/2014/08/5-allow-iptables-lo-and-related-traffic-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/5-allow-iptables-lo-and-related-traffic-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:14%20GMT	https://logicdudes.com/?p=515	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/indexd073.html	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	28044/28044	---M--	200	added ('OK')	image/png	etag:%2253e64927-6d8c%22	https://logicdudes.com/wp-content/uploads/2014/08/6-block-null-syn-and-xmas-packets.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/6-block-null-syn-and-xmas-packets.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:15	16014/16014	---M--	200	added ('OK')	image/png	etag:%2253e64928-3e8e%22	https://logicdudes.com/wp-content/uploads/2014/08/6-block-null-syn-and-xmas-packets-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/6-block-null-syn-and-xmas-packets-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:16	31397/31397	---M--	200	added ('OK')	image/png	etag:%2253e6495a-7aa5%22	https://logicdudes.com/wp-content/uploads/2014/08/7-allow-ssh-traffic-iptables.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/7-allow-ssh-traffic-iptables.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:16	18136/18136	---M--	200	added ('OK')	image/png	etag:%2253e6495a-46d8%22	https://logicdudes.com/wp-content/uploads/2014/08/7-allow-ssh-traffic-iptables-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/7-allow-ssh-traffic-iptables-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:16	42132/42132	---M--	200	added ('OK')	image/png	etag:%2253e649a6-a494%22	https://logicdudes.com/wp-content/uploads/2014/08/8-iptables-allow-basic-services.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/8-iptables-allow-basic-services.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:16	25186/25186	---M--	200	added ('OK')	image/png	etag:%2253e649a6-6262%22	https://logicdudes.com/wp-content/uploads/2014/08/8-iptables-allow-basic-services-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/8-iptables-allow-basic-services-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:16	69682/69682	---M--	200	added ('OK')	image/png	etag:%2253e6431e-11032%22	https://logicdudes.com/wp-content/uploads/2014/08/9-install-iptables-services.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/9-install-iptables-services.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:17	40489/40489	---M--	200	added ('OK')	image/png	etag:%2253e6431e-9e29%22	https://logicdudes.com/wp-content/uploads/2014/08/9-install-iptables-services-300x286.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/9-install-iptables-services-300x286.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:17	14012/14012	---M--	200	added ('OK')	image/png	etag:%2253e645a1-36bc%22	https://logicdudes.com/wp-content/uploads/2014/08/10-start-iptables-and-test-connection.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/10-start-iptables-and-test-connection.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:17	7962/7962	---M--	200	added ('OK')	image/png	etag:%2253e645a1-1f1a%22	https://logicdudes.com/wp-content/uploads/2014/08/10-start-iptables-and-test-connection-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/10-start-iptables-and-test-connection-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:17	17444/17444	---M--	200	added ('OK')	image/png	etag:%2253e6460a-4424%22	https://logicdudes.com/wp-content/uploads/2014/08/11-dalo-console-access.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/11-dalo-console-access.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:18	7630/7630	---M--	200	added ('OK')	image/png	etag:%2253e6460a-1dce%22	https://logicdudes.com/wp-content/uploads/2014/08/11-dalo-console-access-300x39.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/11-dalo-console-access-300x39.png	(from https://logicdudes.com/how-to/setup-centos-7/iptables)
18:51:20	726/726	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/yum/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/yum/feed	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:20	3477/3477	---M--	200	added ('OK')	image/png	etag:%2253e67e9b-d95%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-command.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-command.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:20	1610/1610	---M--	200	added ('OK')	image/png	etag:%2253e67e9b-64a%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-command-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-command-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:20	70371/70371	---M--	200	added ('OK')	image/png	etag:%2253e67e54-112e3%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-check.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-check.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:21	41667/41667	---M--	200	added ('OK')	image/png	etag:%2253e67e54-a2c3%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-check-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-check-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:21	74392/74392	---M--	200	added ('OK')	image/png	etag:%2253e67e5a-12298%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-complete.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-complete.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:21	44149/44149	---M--	200	added ('OK')	image/png	etag:%2253e67e5a-ac75%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-update-complete-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-update-complete-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:21	70324/70324	---M--	200	added ('OK')	image/png	etag:%2253eb9bc1-112b4%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:21	45053/45053	---M--	200	added ('OK')	image/png	etag:%2253eb9bc1-affd%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-300x225.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-300x225.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:22	69384/69384	---M--	200	added ('OK')	image/png	etag:%2253eb9bd1-10f08%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-complete.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-complete.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:22	42892/42892	---M--	200	added ('OK')	image/png	etag:%2253eb9bd1-a78c%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-complete-300x225.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-ntp-y-complete-300x225.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:22	160008/160008	---M--	200	added ('OK')	image/png	etag:%2253e680cc-27108%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-search-vnc.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-search-vnc.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:22	71958/71958	---M--	200	added ('OK')	image/png	etag:%2253e680cc-11916%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-search-vnc-249x300.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-search-vnc-249x300.png	(from https://logicdudes.com/how-to/setup-centos-7/yum)
18:51:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:23%20GMT	https://logicdudes.com/?p=583	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index61a9.html	(from https://logicdudes.com/how-to/setup-centos-7/yum)
